route,period,group,days_seen,avg_speed_mph
BXM11,2026-W12,X,1,
BXM11,2026-W17,X,5,9.7
BXM11,2026-W18,X,7,11.4
BXM11,2026-W19,X,7,12.4
BXM11,2026-W20,X,7,11.1
BXM11,2026-W21,X,7,11.4
BXM11,2026-W22,X,7,12.6
BXM11,2026-W23,X,7,13.7
BXM11,2026-W24,X,6,14.3
BXM11,2026-W25,X,6,16.3
BXM11,2026-W26,X,7,15
BXM11,2026-W27,X,6,12.8
BXM11,2026-W28,X,7,12.4
BXM11,2026-W29,X,7,12.6
BXM11,2026-W30,X,7,12.1
BXM11,2026-W31,X,7,12.2
BXM11,2026-W32,X,7,12.3
BXM11,2026-W33,X,7,12.5
BXM11,2026-W34,X,7,12.4
BXM11,2026-W35,X,7,12.5
BXM11,2026-W36,X,7,12.3
BXM11,2026-W37,X,7,12
BXM11,2026-W38,X,4,10.9
Q65,2026-W12,Q,1,
Q65,2026-W17,Q,5,5.3
Q65,2026-W18,Q,7,8.3
Q65,2026-W19,Q,7,8.7
Q65,2026-W20,Q,7,8
Q65,2026-W21,Q,7,8.3
Q65,2026-W22,Q,7,8.6
Q65,2026-W23,Q,7,9.4
Q65,2026-W24,Q,6,9.6
Q65,2026-W25,Q,6,9.8
Q65,2026-W26,Q,7,9.5
Q65,2026-W27,Q,6,8.6
Q65,2026-W28,Q,7,8.5
Q65,2026-W29,Q,7,8.4
Q65,2026-W30,Q,7,8.3
Q65,2026-W31,Q,7,8.4
Q65,2026-W32,Q,7,8.4
Q65,2026-W33,Q,7,8.4
Q65,2026-W34,Q,7,8.5
Q65,2026-W35,Q,7,8.5
Q65,2026-W36,Q,7,8.5
Q65,2026-W37,Q,7,8.5
Q65,2026-W38,Q,4,8
Q63,2026-W12,Q,1,
Q63,2026-W17,Q,5,5.9
Q63,2026-W18,Q,7,8.9
Q63,2026-W19,Q,7,9.4
Q63,2026-W20,Q,7,8.8
Q63,2026-W21,Q,7,8.5
Q63,2026-W22,Q,7,9.2
Q63,2026-W23,Q,7,10
Q63,2026-W24,Q,6,10.4
Q63,2026-W25,Q,6,10.7
Q63,2026-W26,Q,7,9.8
Q63,2026-W27,Q,6,9.3
Q63,2026-W28,Q,7,9.2
Q63,2026-W29,Q,7,9.2
Q63,2026-W30,Q,7,9.1
Q63,2026-W31,Q,7,9
Q63,2026-W32,Q,7,9
Q63,2026-W33,Q,7,9.1
Q63,2026-W34,Q,7,9.3
Q63,2026-W35,Q,7,9.1
Q63,2026-W36,Q,7,9.1
Q63,2026-W37,Q,7,9.3
Q63,2026-W38,Q,4,9.2
Q66,2026-W12,Q,1,
Q66,2026-W17,Q,5,5.3
Q66,2026-W18,Q,7,8.4
Q66,2026-W19,Q,7,8.8
Q66,2026-W20,Q,7,8.3
Q66,2026-W21,Q,7,8.4
Q66,2026-W22,Q,7,8.5
Q66,2026-W23,Q,7,8.8
Q66,2026-W24,Q,6,8.9
Q66,2026-W25,Q,6,8.8
Q66,2026-W26,Q,7,8.8
Q66,2026-W27,Q,6,8.4
Q66,2026-W28,Q,7,8.5
Q66,2026-W29,Q,7,8.8
Q66,2026-W30,Q,7,8.4
Q66,2026-W31,Q,7,8.4
Q66,2026-W32,Q,7,8.3
Q66,2026-W33,Q,7,8.5
Q66,2026-W34,Q,7,8.8
Q66,2026-W35,Q,7,8.6
Q66,2026-W36,Q,7,8.6
Q66,2026-W37,Q,7,8.8
Q66,2026-W38,Q,4,8.3
Q26,2026-W12,Q,1,
Q26,2026-W17,Q,5,5.4
Q26,2026-W18,Q,7,9.4
Q26,2026-W19,Q,7,9.6
Q26,2026-W20,Q,7,9.2
Q26,2026-W21,Q,7,9.1
Q26,2026-W22,Q,7,9.4
Q26,2026-W23,Q,7,10.1
Q26,2026-W24,Q,6,10.6
Q26,2026-W25,Q,6,10.7
Q26,2026-W26,Q,7,10.8
Q26,2026-W27,Q,6,9.3
Q26,2026-W28,Q,7,9.3
Q26,2026-W29,Q,7,9.3
Q26,2026-W30,Q,7,9.1
Q26,2026-W31,Q,7,9.2
Q26,2026-W32,Q,7,9
Q26,2026-W33,Q,7,9.2
Q26,2026-W34,Q,7,9.4
Q26,2026-W35,Q,7,9.4
Q26,2026-W36,Q,7,9.3
Q26,2026-W37,Q,7,9.5
Q26,2026-W38,Q,4,9
QM2,2026-W12,X,1,
QM2,2026-W17,X,5,10.1
QM2,2026-W18,X,7,12.4
QM2,2026-W19,X,7,13.2
QM2,2026-W20,X,7,11.8
QM2,2026-W21,X,7,13.1
QM2,2026-W22,X,7,13.6
QM2,2026-W23,X,7,14.8
QM2,2026-W24,X,6,18.8
QM2,2026-W25,X,6,16.1
QM2,2026-W26,X,7,17.7
QM2,2026-W27,X,6,14.1
QM2,2026-W28,X,7,14
QM2,2026-W29,X,7,13.1
QM2,2026-W30,X,7,13.3
QM2,2026-W31,X,7,13.1
QM2,2026-W32,X,7,14.5
QM2,2026-W33,X,7,14
QM2,2026-W34,X,7,13.4
QM2,2026-W35,X,7,13.6
QM2,2026-W36,X,7,14.3
QM2,2026-W37,X,7,13.6
QM2,2026-W38,X,4,12.6
Q25,2026-W12,Q,1,
Q25,2026-W17,Q,5,5.7
Q25,2026-W18,Q,7,7.9
Q25,2026-W19,Q,7,8.1
Q25,2026-W20,Q,7,7.8
Q25,2026-W21,Q,7,7.8
Q25,2026-W22,Q,7,8
Q25,2026-W23,Q,7,8.9
Q25,2026-W24,Q,6,9
Q25,2026-W25,Q,6,9.3
Q25,2026-W26,Q,7,9.2
Q25,2026-W27,Q,6,8
Q25,2026-W28,Q,7,8
Q25,2026-W29,Q,7,8.1
Q25,2026-W30,Q,7,8
Q25,2026-W31,Q,7,7.9
Q25,2026-W32,Q,7,7.9
Q25,2026-W33,Q,7,8
Q25,2026-W34,Q,7,8.2
Q25,2026-W35,Q,7,8.2
Q25,2026-W36,Q,7,8
Q25,2026-W37,Q,7,8
Q25,2026-W38,Q,4,7.6
Q110,2026-W12,Q,1,
Q110,2026-W17,Q,5,5.8
Q110,2026-W18,Q,7,9
Q110,2026-W19,Q,7,9.8
Q110,2026-W20,Q,7,9.1
Q110,2026-W21,Q,7,8.9
Q110,2026-W22,Q,7,9.3
Q110,2026-W23,Q,7,10.3
Q110,2026-W24,Q,6,10.4
Q110,2026-W25,Q,6,10.7
Q110,2026-W26,Q,7,10.7
Q110,2026-W27,Q,6,9.2
Q110,2026-W28,Q,7,9.3
Q110,2026-W29,Q,7,9.4
Q110,2026-W30,Q,7,9.3
Q110,2026-W31,Q,7,9.3
Q110,2026-W32,Q,7,9.2
Q110,2026-W33,Q,7,9.2
Q110,2026-W34,Q,7,9.3
Q110,2026-W35,Q,7,9.4
Q110,2026-W36,Q,7,9.4
Q110,2026-W37,Q,7,9.4
Q110,2026-W38,Q,4,9.1
B100,2026-W12,B,1,
B100,2026-W17,B,5,4.4
B100,2026-W18,B,7,8.8
B100,2026-W19,B,7,9.2
B100,2026-W20,B,7,8.7
B100,2026-W21,B,7,8.8
B100,2026-W22,B,7,9.1
B100,2026-W23,B,7,10
B100,2026-W24,B,6,10.7
B100,2026-W25,B,6,9.7
B100,2026-W26,B,7,10.3
B100,2026-W27,B,6,9.1
B100,2026-W28,B,7,9.3
B100,2026-W29,B,7,9.1
B100,2026-W30,B,7,9.1
B100,2026-W31,B,7,9.3
B100,2026-W32,B,7,9
B100,2026-W33,B,7,8.9
B100,2026-W34,B,7,9.3
B100,2026-W35,B,7,9.4
B100,2026-W36,B,7,9.1
B100,2026-W37,B,7,8.8
B100,2026-W38,B,4,8.2
Q10,2026-W12,Q,1,
Q10,2026-W17,Q,5,5
Q10,2026-W18,Q,7,8.9
Q10,2026-W19,Q,7,9.2
Q10,2026-W20,Q,7,8.8
Q10,2026-W21,Q,7,8.8
Q10,2026-W22,Q,7,9.2
Q10,2026-W23,Q,7,9.7
Q10,2026-W24,Q,6,10.2
Q10,2026-W25,Q,6,10.2
Q10,2026-W26,Q,7,10.1
Q10,2026-W27,Q,6,9
Q10,2026-W28,Q,7,9.2
Q10,2026-W29,Q,7,9
Q10,2026-W30,Q,7,8.8
Q10,2026-W31,Q,7,8.7
Q10,2026-W32,Q,7,8.8
Q10,2026-W33,Q,7,8.8
Q10,2026-W34,Q,7,9.1
Q10,2026-W35,Q,7,9.1
Q10,2026-W36,Q,7,8.9
Q10,2026-W37,Q,7,8.9
Q10,2026-W38,Q,4,8.5
BM3,2026-W12,X,1,
BM3,2026-W17,X,4,8.6
BM3,2026-W18,X,6,11.5
BM3,2026-W19,X,6,11.7
BM3,2026-W20,X,6,10.5
BM3,2026-W21,X,6,11.3
BM3,2026-W22,X,5,11.5
BM3,2026-W23,X,6,12.2
BM3,2026-W24,X,5,13.1
BM3,2026-W25,X,5,15.7
BM3,2026-W26,X,6,14.7
BM3,2026-W27,X,5,12.3
BM3,2026-W28,X,6,12.2
BM3,2026-W29,X,6,11.4
BM3,2026-W30,X,6,11.3
BM3,2026-W31,X,6,10.9
BM3,2026-W32,X,6,11
BM3,2026-W33,X,6,12
BM3,2026-W34,X,6,12.5
BM3,2026-W35,X,6,12.3
BM3,2026-W36,X,6,11.7
BM3,2026-W37,X,5,11.1
BM3,2026-W38,X,4,10.7
Q113,2026-W12,Q,1,
Q113,2026-W17,Q,5,7.6
Q113,2026-W18,Q,7,11.3
Q113,2026-W19,Q,7,11.5
Q113,2026-W20,Q,7,11.2
Q113,2026-W21,Q,7,11.1
Q113,2026-W22,Q,7,11.1
Q113,2026-W23,Q,7,12.4
Q113,2026-W24,Q,4,14
Q113,2026-W25,Q,3,11.2
Q113,2026-W26,Q,1,14.7
Q113,2026-W27,Q,6,11.2
Q113,2026-W28,Q,7,11.5
Q113,2026-W29,Q,7,11.4
Q113,2026-W30,Q,7,11.3
Q113,2026-W31,Q,7,11.5
Q113,2026-W32,Q,7,11.5
Q113,2026-W33,Q,7,11.4
Q113,2026-W34,Q,7,11.4
Q113,2026-W35,Q,7,11.7
Q113,2026-W36,Q,7,11.2
Q113,2026-W37,Q,7,11.3
Q113,2026-W38,Q,4,10.7
B39,2026-W17,B,5,4.6
B39,2026-W18,B,7,12.4
B39,2026-W19,B,7,10
B39,2026-W20,B,7,10.5
B39,2026-W21,B,7,12.5
B39,2026-W22,B,7,10.8
B39,2026-W23,B,4,15.3
B39,2026-W24,B,1,14.6
B39,2026-W25,B,2,14.1
B39,2026-W26,B,1,16.3
B39,2026-W27,B,6,13.3
B39,2026-W28,B,7,12.7
B39,2026-W29,B,7,12.6
B39,2026-W30,B,7,11.2
B39,2026-W31,B,7,12.4
B39,2026-W32,B,7,14.8
B39,2026-W33,B,7,14
B39,2026-W34,B,7,15.5
B39,2026-W35,B,7,13.1
B39,2026-W36,B,7,12.4
B39,2026-W37,B,7,12.1
B39,2026-W38,B,4,10.9
T127,2026-W17,,3,
T127,2026-W18,,3,9.1
S56,2026-W17,S,3,1.8
S56,2026-W18,S,5,14
S56,2026-W19,S,5,15.8
S56,2026-W20,S,5,14.2
S56,2026-W21,S,5,13.7
S56,2026-W22,S,4,14.1
S56,2026-W27,S,3,14.3
S56,2026-W28,S,5,14.7
S56,2026-W29,S,5,14.3
S56,2026-W30,S,5,14.3
S56,2026-W31,S,5,14.9
S56,2026-W32,S,5,14.4
S56,2026-W33,S,5,14.1
S56,2026-W34,S,5,14.3
S56,2026-W35,S,5,14.9
S56,2026-W36,S,5,14.2
S56,2026-W37,S,4,13.7
S56,2026-W38,S,4,13.4
Q42,2026-W17,Q,3,0.9
Q42,2026-W18,Q,5,8.7
Q42,2026-W19,Q,5,9
Q42,2026-W20,Q,5,7.9
Q42,2026-W21,Q,5,8.1
Q42,2026-W22,Q,4,7.9
Q42,2026-W23,Q,1,9.3
Q42,2026-W27,Q,3,8.3
Q42,2026-W28,Q,5,8.2
Q42,2026-W29,Q,5,8.3
Q42,2026-W30,Q,5,8.4
Q42,2026-W31,Q,5,8.3
Q42,2026-W32,Q,5,8.1
Q42,2026-W33,Q,5,7.9
Q42,2026-W34,Q,5,8.8
Q42,2026-W35,Q,5,8.5
Q42,2026-W36,Q,5,8
Q42,2026-W37,Q,4,8.1
Q42,2026-W38,Q,4,7.9
QM40,2026-W17,X,3,5.3
QM40,2026-W18,X,4,8.9
QM40,2026-W19,X,4,8.8
QM40,2026-W20,X,5,11.4
QM40,2026-W21,X,5,10.9
QM40,2026-W22,X,4,12.9
QM40,2026-W27,X,3,11.3
QM40,2026-W28,X,5,11.2
QM40,2026-W29,X,5,12.6
QM40,2026-W30,X,5,10.2
QM40,2026-W31,X,5,10.5
QM40,2026-W32,X,5,11.1
QM40,2026-W33,X,5,13.3
QM40,2026-W34,X,5,11.4
QM40,2026-W35,X,5,11.2
QM40,2026-W36,X,5,10.8
QM40,2026-W37,X,4,11.9
QM40,2026-W38,X,4,10.5
S86,2026-W17,S,3,6.9
S86,2026-W18,S,2,10.3
S86,2026-W19,S,2,12.7
S86,2026-W20,S,5,11.1
S86,2026-W21,S,5,11.8
S86,2026-W22,S,4,11.7
S86,2026-W27,S,3,12.5
S86,2026-W28,S,5,11.6
S86,2026-W29,S,5,11.5
S86,2026-W30,S,5,11.8
S86,2026-W31,S,5,12.3
S86,2026-W32,S,5,13.3
S86,2026-W33,S,5,11.6
S86,2026-W34,S,5,13.7
S86,2026-W35,S,5,13.2
S86,2026-W36,S,5,12.5
S86,2026-W37,S,4,11.5
S86,2026-W38,S,4,11.6
S89,2026-W17,S,3,5.8
S89,2026-W18,S,5,16.1
S89,2026-W19,S,5,19.1
S89,2026-W20,S,5,16.8
S89,2026-W21,S,5,16.4
S89,2026-W22,S,4,15.7
S89,2026-W23,S,2,27.1
S89,2026-W27,S,3,15.2
S89,2026-W28,S,5,17
S89,2026-W29,S,5,16.9
S89,2026-W30,S,5,17
S89,2026-W31,S,5,16.6
S89,2026-W32,S,5,16.6
S89,2026-W33,S,5,17.1
S89,2026-W34,S,5,16.3
S89,2026-W35,S,5,16.2
S89,2026-W36,S,5,16.6
S89,2026-W37,S,4,16
S89,2026-W38,S,4,15.5
QM12,2026-W17,X,3,7.5
QM12,2026-W18,X,5,9.1
QM12,2026-W19,X,4,8.3
QM12,2026-W20,X,5,7.7
QM12,2026-W21,X,5,8.8
QM12,2026-W22,X,4,10.7
QM12,2026-W27,X,3,10.9
QM12,2026-W28,X,5,10.3
QM12,2026-W29,X,5,9.9
QM12,2026-W30,X,5,9.8
QM12,2026-W31,X,5,9.6
QM12,2026-W32,X,5,9.3
QM12,2026-W33,X,5,10.7
QM12,2026-W34,X,5,11.7
QM12,2026-W35,X,5,10.1
QM12,2026-W36,X,5,11.7
QM12,2026-W37,X,4,10.4
QM12,2026-W38,X,4,9.8
B32,2026-W17,B,5,3.5
B32,2026-W18,B,7,7.5
B32,2026-W19,B,7,8
B32,2026-W20,B,7,7.6
B32,2026-W21,B,7,7.6
B32,2026-W22,B,7,7.7
B32,2026-W23,B,7,6.9
B32,2026-W24,B,4,9.1
B32,2026-W25,B,4,9.6
B32,2026-W26,B,2,11
B32,2026-W27,B,6,8.2
B32,2026-W28,B,7,7.9
B32,2026-W29,B,7,7.8
B32,2026-W30,B,7,7.7
B32,2026-W31,B,7,7.7
B32,2026-W32,B,7,7.9
B32,2026-W33,B,7,8
B32,2026-W34,B,7,7.8
B32,2026-W35,B,7,8.1
B32,2026-W36,B,7,7.9
B32,2026-W37,B,7,7.6
B32,2026-W38,B,4,7.3
S55,2026-W17,S,3,2.3
S55,2026-W18,S,5,14.4
S55,2026-W19,S,5,14.5
S55,2026-W20,S,5,14.2
S55,2026-W21,S,5,13.9
S55,2026-W22,S,4,14.3
S55,2026-W23,S,1,22
S55,2026-W27,S,3,14.3
S55,2026-W28,S,5,15
S55,2026-W29,S,5,14.3
S55,2026-W30,S,5,14.3
S55,2026-W31,S,5,15
S55,2026-W32,S,5,14.5
S55,2026-W33,S,5,14.3
S55,2026-W34,S,5,14.3
S55,2026-W35,S,5,14.8
S55,2026-W36,S,5,14.3
S55,2026-W37,S,4,13.9
S55,2026-W38,S,4,13.3
BX20,2026-W17,Bx,3,1
BX20,2026-W18,Bx,5,8.7
BX20,2026-W19,Bx,5,9.2
BX20,2026-W20,Bx,5,7.3
BX20,2026-W21,Bx,5,7.8
BX20,2026-W22,Bx,4,8
BX20,2026-W23,Bx,2,10
BX20,2026-W27,Bx,3,8.5
BX20,2026-W28,Bx,5,9.1
BX20,2026-W29,Bx,5,8.8
BX20,2026-W30,Bx,5,8.3
BX20,2026-W31,Bx,5,8.2
BX20,2026-W32,Bx,5,8.1
BX20,2026-W33,Bx,5,8.8
BX20,2026-W34,Bx,5,8
BX20,2026-W35,Bx,5,8.1
BX20,2026-W36,Bx,5,7.9
BX20,2026-W37,Bx,4,7
BX20,2026-W38,Bx,4,7.4
SIM4,2026-W17,X,3,12.3
SIM4,2026-W18,X,5,13.8
SIM4,2026-W19,X,3,16.6
SIM4,2026-W20,X,5,17.4
SIM4,2026-W21,X,5,16.3
SIM4,2026-W22,X,4,16.9
SIM4,2026-W23,X,1,27.1
SIM4,2026-W27,X,3,17
SIM4,2026-W28,X,5,17.5
SIM4,2026-W29,X,5,17.2
SIM4,2026-W30,X,5,18.1
SIM4,2026-W31,X,5,17
SIM4,2026-W32,X,5,16.4
SIM4,2026-W33,X,5,17.7
SIM4,2026-W34,X,5,17.8
SIM4,2026-W35,X,5,17.7
SIM4,2026-W36,X,5,17.7
SIM4,2026-W37,X,4,15.7
SIM4,2026-W38,X,4,15.2
B84,2026-W17,B,5,4
B84,2026-W18,B,7,8.9
B84,2026-W19,B,7,9.6
B84,2026-W20,B,7,9
B84,2026-W21,B,7,9
B84,2026-W22,B,7,8.7
B84,2026-W23,B,4,8.1
B84,2026-W24,B,2,19.4
B84,2026-W25,B,1,
B84,2026-W27,B,6,8
B84,2026-W28,B,7,8.4
B84,2026-W29,B,7,9.3
B84,2026-W30,B,7,8.9
B84,2026-W31,B,7,9.2
B84,2026-W32,B,7,8.7
B84,2026-W33,B,7,8.5
B84,2026-W34,B,7,7.6
B84,2026-W35,B,7,8.2
B84,2026-W36,B,7,7.9
B84,2026-W37,B,7,7.6
B84,2026-W38,B,4,7.9
M106,2026-W17,M,5,3.4
M106,2026-W18,M,7,6
M106,2026-W19,M,7,6
M106,2026-W20,M,7,6.3
M106,2026-W21,M,7,6.5
M106,2026-W22,M,7,6.4
M106,2026-W23,M,4,6.5
M106,2026-W24,M,1,10.9
M106,2026-W25,M,1,10.7
M106,2026-W27,M,6,6.7
M106,2026-W28,M,7,6.1
M106,2026-W29,M,7,7.2
M106,2026-W30,M,7,6.7
M106,2026-W31,M,7,6.6
M106,2026-W32,M,7,6.2
M106,2026-W33,M,7,6
M106,2026-W34,M,7,5.8
M106,2026-W35,M,7,6.2
M106,2026-W36,M,7,6.2
M106,2026-W37,M,7,5.7
M106,2026-W38,M,4,5.8
SIM30,2026-W17,X,3,11.5
SIM30,2026-W18,X,5,14.5
SIM30,2026-W19,X,5,13.7
SIM30,2026-W20,X,5,14.4
SIM30,2026-W21,X,5,15.3
SIM30,2026-W22,X,4,14.5
SIM30,2026-W23,X,2,11.5
SIM30,2026-W27,X,3,15.2
SIM30,2026-W28,X,5,15.5
SIM30,2026-W29,X,5,15.9
SIM30,2026-W30,X,5,15.3
SIM30,2026-W31,X,5,15.1
SIM30,2026-W32,X,5,15.7
SIM30,2026-W33,X,5,14.5
SIM30,2026-W34,X,5,15.4
SIM30,2026-W35,X,5,14.6
SIM30,2026-W36,X,5,15.3
SIM30,2026-W37,X,4,14.5
SIM30,2026-W38,X,4,14
X37,2026-W17,X,3,10
X37,2026-W18,X,5,12
X37,2026-W19,X,5,11
X37,2026-W20,X,5,11.3
X37,2026-W21,X,5,12.8
X37,2026-W22,X,4,12.6
X37,2026-W23,X,2,10.9
X37,2026-W27,X,3,14.5
X37,2026-W28,X,5,12.2
X37,2026-W29,X,5,13.3
X37,2026-W30,X,5,14
X37,2026-W31,X,5,13
X37,2026-W32,X,5,14.2
X37,2026-W33,X,5,14.6
X37,2026-W34,X,5,13.2
X37,2026-W35,X,5,13.5
X37,2026-W36,X,5,13.4
X37,2026-W37,X,4,12.6
X37,2026-W38,X,4,12.9
QM65,2026-W17,X,3,8.8
QM65,2026-W18,X,5,13.7
QM65,2026-W19,X,5,14
QM65,2026-W20,X,5,11.7
QM65,2026-W21,X,5,11.9
QM65,2026-W22,X,4,13.3
QM65,2026-W23,X,1,11.7
QM65,2026-W27,X,3,13.1
QM65,2026-W28,X,5,14
QM65,2026-W29,X,5,13.4
QM65,2026-W30,X,5,12.1
QM65,2026-W31,X,5,12.8
QM65,2026-W32,X,5,13.4
QM65,2026-W33,X,5,15
QM65,2026-W34,X,5,13.8
QM65,2026-W35,X,5,14.8
QM65,2026-W36,X,5,14
QM65,2026-W37,X,4,11.6
QM65,2026-W38,X,4,11.4
QM35,2026-W17,X,3,10.2
QM35,2026-W18,X,5,15.3
QM35,2026-W19,X,5,16
QM35,2026-W20,X,5,13.2
QM35,2026-W21,X,5,13.1
QM35,2026-W22,X,4,15.1
QM35,2026-W23,X,1,14
QM35,2026-W27,X,3,15.4
QM35,2026-W28,X,5,16
QM35,2026-W29,X,5,15.4
QM35,2026-W30,X,5,15.2
QM35,2026-W31,X,5,14.5
QM35,2026-W32,X,5,15.9
QM35,2026-W33,X,5,15.5
QM35,2026-W34,X,5,16.2
QM35,2026-W35,X,5,16.4
QM35,2026-W36,X,5,16.3
QM35,2026-W37,X,4,14.2
QM35,2026-W38,X,4,13.8
QM11,2026-W17,X,3,8
QM11,2026-W18,X,5,15.2
QM11,2026-W19,X,5,11.1
QM11,2026-W20,X,5,11.5
QM11,2026-W21,X,5,11.3
QM11,2026-W22,X,4,12.6
QM11,2026-W23,X,2,9.2
QM11,2026-W27,X,3,12.6
QM11,2026-W28,X,5,12.5
QM11,2026-W29,X,5,14.1
QM11,2026-W30,X,5,13.2
QM11,2026-W31,X,5,12.3
QM11,2026-W32,X,5,12.3
QM11,2026-W33,X,5,13.6
QM11,2026-W34,X,5,13.1
QM11,2026-W35,X,5,12.4
QM11,2026-W36,X,5,12.9
QM11,2026-W37,X,4,11.1
QM11,2026-W38,X,4,11.1
BX33,2026-W17,Bx,5,3.7
BX33,2026-W18,Bx,7,6.8
BX33,2026-W19,Bx,7,7.3
BX33,2026-W20,Bx,7,6.8
BX33,2026-W21,Bx,7,6.6
BX33,2026-W22,Bx,7,7.2
BX33,2026-W23,Bx,7,8.3
BX33,2026-W24,Bx,6,8.4
BX33,2026-W25,Bx,6,9
BX33,2026-W26,Bx,6,8.7
BX33,2026-W27,Bx,6,7.4
BX33,2026-W28,Bx,7,7.1
BX33,2026-W29,Bx,7,7.3
BX33,2026-W30,Bx,7,7
BX33,2026-W31,Bx,7,7.1
BX33,2026-W32,Bx,7,7.1
BX33,2026-W33,Bx,7,7.1
BX33,2026-W34,Bx,7,7.3
BX33,2026-W35,Bx,7,7.3
BX33,2026-W36,Bx,7,7.2
BX33,2026-W37,Bx,7,7.1
BX33,2026-W38,Bx,4,6.6
Q67,2026-W17,Q,5,5.5
Q67,2026-W18,Q,7,9.5
Q67,2026-W19,Q,7,10.5
Q67,2026-W20,Q,7,9.5
Q67,2026-W21,Q,7,9.3
Q67,2026-W22,Q,7,10
Q67,2026-W23,Q,7,11.2
Q67,2026-W24,Q,6,11.3
Q67,2026-W25,Q,6,10.2
Q67,2026-W26,Q,7,11.2
Q67,2026-W27,Q,6,10.5
Q67,2026-W28,Q,7,10.3
Q67,2026-W29,Q,7,9.9
Q67,2026-W30,Q,7,9.7
Q67,2026-W31,Q,7,9.7
Q67,2026-W32,Q,7,10
Q67,2026-W33,Q,7,10.1
Q67,2026-W34,Q,7,10.2
Q67,2026-W35,Q,7,10.4
Q67,2026-W36,Q,7,10.2
Q67,2026-W37,Q,7,10.1
Q67,2026-W38,Q,4,9
SIM33,2026-W17,X,3,11.4
SIM33,2026-W18,X,5,13.4
SIM33,2026-W19,X,5,17.2
SIM33,2026-W20,X,5,14.4
SIM33,2026-W21,X,5,14.5
SIM33,2026-W22,X,4,15
SIM33,2026-W23,X,1,30.2
SIM33,2026-W27,X,3,15.3
SIM33,2026-W28,X,5,17
SIM33,2026-W29,X,5,15.5
SIM33,2026-W30,X,5,16
SIM33,2026-W31,X,5,15.2
SIM33,2026-W32,X,5,16.1
SIM33,2026-W33,X,5,16.6
SIM33,2026-W34,X,5,16.6
SIM33,2026-W35,X,5,14.5
SIM33,2026-W36,X,5,16.2
SIM33,2026-W37,X,4,14.2
SIM33,2026-W38,X,4,14.5
SIM11,2026-W17,X,3,12.8
SIM11,2026-W18,X,5,15.9
SIM11,2026-W19,X,5,16.5
SIM11,2026-W20,X,5,15.4
SIM11,2026-W21,X,5,16.6
SIM11,2026-W22,X,4,15.9
SIM11,2026-W23,X,1,10.7
SIM11,2026-W27,X,3,16.8
SIM11,2026-W28,X,5,16.4
SIM11,2026-W29,X,5,17.3
SIM11,2026-W30,X,5,17.4
SIM11,2026-W31,X,5,16.1
SIM11,2026-W32,X,5,17
SIM11,2026-W33,X,5,17.9
SIM11,2026-W34,X,5,17.7
SIM11,2026-W35,X,5,18.3
SIM11,2026-W36,X,5,17.4
SIM11,2026-W37,X,4,15.2
SIM11,2026-W38,X,4,15.3
QM10,2026-W17,X,3,5.2
QM10,2026-W18,X,5,13.1
QM10,2026-W19,X,4,13.5
QM10,2026-W20,X,5,10
QM10,2026-W21,X,5,9.7
QM10,2026-W22,X,4,9.5
QM10,2026-W27,X,3,9.9
QM10,2026-W28,X,5,9.7
QM10,2026-W29,X,5,11
QM10,2026-W30,X,5,13
QM10,2026-W31,X,5,12.4
QM10,2026-W32,X,5,12.9
QM10,2026-W33,X,5,11.6
QM10,2026-W34,X,5,13.8
QM10,2026-W35,X,5,12.7
QM10,2026-W36,X,5,12.7
QM10,2026-W37,X,4,11
QM10,2026-W38,X,4,11.6
QM7,2026-W17,X,3,7.6
QM7,2026-W18,X,5,15
QM7,2026-W19,X,5,18
QM7,2026-W20,X,5,14.1
QM7,2026-W21,X,5,13.1
QM7,2026-W22,X,4,15.3
QM7,2026-W23,X,2,17.9
QM7,2026-W27,X,3,14.9
QM7,2026-W28,X,5,15.1
QM7,2026-W29,X,5,16
QM7,2026-W30,X,5,15.9
QM7,2026-W31,X,5,15.5
QM7,2026-W32,X,5,15.5
QM7,2026-W33,X,5,16
QM7,2026-W34,X,5,15.2
QM7,2026-W35,X,5,15.2
QM7,2026-W36,X,5,15.6
QM7,2026-W37,X,4,13.7
QM7,2026-W38,X,4,13.2
BM4,2026-W17,X,4,9.2
BM4,2026-W18,X,6,11
BM4,2026-W19,X,6,12.7
BM4,2026-W20,X,6,10.6
BM4,2026-W21,X,6,12.1
BM4,2026-W22,X,5,11.7
BM4,2026-W23,X,5,11.9
BM4,2026-W24,X,3,17.9
BM4,2026-W25,X,2,15
BM4,2026-W26,X,1,10.9
BM4,2026-W27,X,5,12.5
BM4,2026-W28,X,6,12.1
BM4,2026-W29,X,6,11.3
BM4,2026-W30,X,6,11.3
BM4,2026-W31,X,6,10.7
BM4,2026-W32,X,6,11.9
BM4,2026-W33,X,6,11.7
BM4,2026-W34,X,6,12.3
BM4,2026-W35,X,6,12.1
BM4,2026-W36,X,6,12
BM4,2026-W37,X,5,11
BM4,2026-W38,X,4,10.1
M98,2026-W17,M,3,5.1
M98,2026-W18,M,5,9.9
M98,2026-W19,M,5,10.9
M98,2026-W20,M,5,9.2
M98,2026-W21,M,5,9.2
M98,2026-W22,M,4,9.4
M98,2026-W23,M,2,11
M98,2026-W27,M,3,8.8
M98,2026-W28,M,5,9.1
M98,2026-W29,M,5,9.2
M98,2026-W30,M,5,8.8
